name,x,y
"North Transylvania Fire Rescue, Inc.",-76.6734999999999,34.8096
North Whiteville Volunteer Fire Department,-78.74,34.4238
North Wilkesboro Fire Department,-81.1499810299999,36.16456535
"Northeast Guilford Volunteer Fire Department, Inc.",-79.65830303,36.2096952200001
"Northeast Guilford Volunteer Fire Department, Inc.",-79.7586804699999,36.2296865500001
"Northeast Guilford Volunteer Fire Department, Inc.",-79.56460729,36.21676151
"Northeast Stokes Volunteer Fire Department and Rescue Squad, Incorporated",-80.10146781,36.49407575
"Northeast Volunteer Fire Department of Wayne County, Inc.",-77.87825213,35.5414952400001
"Northeast Volunteer Fire Department of Wayne County, Inc.",-77.84622594,35.5124368900001
"Northeast Volunteer Fire Department, Inc.",-77.9102965599999,34.78160574
"Northeast Volunteer Fire Department, Inc.",-77.93876089,34.7640561900001
Northern Wake Volunteer Fire Department,-78.6421999999999,35.9455
Northern Wake Volunteer Fire Department,-78.6095999999999,35.9837000000001
Northern Wake Volunteer Fire Department,-78.6849,35.9429000000001
Northern Wake Volunteer Fire Department,-78.6425,36.0345
Northern Wake Volunteer Fire Department,-78.6623999999999,35.8709000000001
"Northview Fire Department, Inc.",-79.18324291,35.5279332800001
"Northview Fire Department, Inc.",-79.2380513099999,35.5508349200001
"Northwest Harnett Volunteer Fire Department, Inc.",-78.8663999999999,35.5170000000001
"Northwest Harnett Volunteer Fire Department, Inc.",-78.9086,35.5249000000001
"Northwest Harnett Volunteer Fire Department, Inc.",-78.811856,35.5029430000001
"Northwest Rockingham County Fire Protection Association, Inc.",-79.98908542,36.4704792100001
"Northwood's Fire & Rescue Department, Incorporated",-78.98422297,34.6845632600001
"Northwood's Fire & Rescue Department, Incorporated",-78.90828606,34.7321030100001
"Number Seven Volunteer Fire Department, Inc.",-81.657299,35.317707
"Number Three Volunteer Fire Department, Inc.",-81.5300789899999,35.22176331
"Oak Grove Volunteer Fire Department, Inc.",-81.41149312,35.2781875900001
"Oak Hill Fire and Rescue Protection Association, Inc.",-81.7560605199999,35.77887408
"Oak Hill Fire and Rescue Protection Association, Inc.",-81.77078239,35.86997825
"Oak Hill Fire and Rescue Protection Association, Inc.",-81.789089,35.810907
Oak Island Fire Department,-78.1594679999999,33.9200890000001
Oak Island Fire Department,-78.0790949999999,33.909051
Oak Island Fire Department,-78.067965,33.928298
Oak Ridge Fire and Rescue Company,-79.99974251,36.1719094600001
Oak Ridge Fire and Rescue Company,-79.95532338,36.1523952900001
Oak Wolfe Fire Department,-77.9804781299999,35.11216675
"Oakboro Rural Volunteer Fire Department, Incorporated",-80.3278835,35.22415977
"Oakland Volunteer Fire Department, Inc.",-78.1249999999999,35.4085000000001
Ocean Isle Fire Department,-78.43999464,33.8999065
"Ocracoke Fire Protection Association, Inc.",-75.97765609,35.10908669
"Odell Volunteer Fire Department, Inc.",-80.72943522,35.44010281
"Odell Volunteer Fire Department, Inc.",-80.75259878,35.4718039700001
Old Dock/Cypress Creek Volunteer Fire Department and Auxiliary,-78.60398466,34.1904134700001
Old Dock/Cypress Creek Volunteer Fire Department and Auxiliary,-78.56043335,34.16803981
"Old Ford Volunteer Fire Department, Inc.",-77.06322834,35.6369689300001
"Old Fort Volunteer Fire Department, Inc.",-82.1802291499999,35.62945232
"Old Richmond Volunteer Fire Department and Rescue Squad, Inc.",-80.3883946399999,36.2029558300001
Olympia Volunteer Fire Department,-76.967843,35.1462090000001
Onslow County Fire Rescue ,-77.1875819799999,34.6606059000001
Onslow County Fire Rescue ,-77.1796749,34.7147665000001
"Orange Grove Volunteer Fire Company, Inc.",-79.193743,35.9802110000001
"Orange Grove Volunteer Fire Company, Inc.",-79.137928,35.9788520000001
"Orange Grove Volunteer Fire Company, Inc.",-79.23885668,36.0057913200001
"Orange Rural Fire Department No. 1, Inc.",-79.0995,36.0741
"Orange Rural Fire Department No. 1, Inc.",-79.1045379999999,36.137184
"Orange Rural Fire Department No. 1, Inc.",-79.07017,36.129876
"Orange Rural Fire Department No. 1, Inc.",-79.0938,36.0436800000001
"Ore Bank Pumpkin Center Volunteer Fire Dept., Inc.",-81.1200474,35.51337733
"Ore Bank Pumpkin Center Volunteer Fire Dept., Inc.",-81.1166448399999,35.5399432500001
"Oregon Hill Volunteer Fire District, Inc.",-79.6553,36.43588063
"Orrum Township Volunteer Fire Department, Inc.",-79.0371567299999,34.4763668300001
"Orrum Township Volunteer Fire Department, Inc.",-79.051631,34.40779
"Otto Volunteer Fire and Rescue, Inc.",-83.397597,35.059943
"Otto Volunteer Fire and Rescue, Inc.",-83.38477936,35.0893318
"Otway Volunteer Fire and Rescue Department, Incorporated",-76.55717125,34.7761291300001
"Oxford Fire Department, Inc.",-81.1473,35.7701000000001
"Oxford Fire Department, Inc.",-81.1791068799999,35.78895665
Oxford Fire Dept.,-78.5887843099999,36.3134982600001
"P. G. Volunteer Fire Department, Inc.",-82.0735965599999,35.69019087
"Pactolus Fire and Rescue Dept., Inc.",-77.22979807,35.6227452000001
"Pactolus Fire and Rescue Dept., Inc.",-77.29138047,35.6569261500001
Palmer Springs Volunteer Fire Department Incorporated ,-78.2397145799999,36.5606052100001
"Pantego Community Fire Protection Association, Inc.",-76.6631,35.5881000000001
"Parkton Fire and Rescue, Inc",-79.00339615,34.89891219
"Parkway Fire & Rescue, Inc.",-82.057777,35.8820170000001
"Parkway Fire & Rescue, Inc.",-82.023,35.8963000000001
"Parkway Fire & Rescue, Inc.",-82.0962,35.85411
"Pasquotank Providence V. F. D., Inc.",-76.265902,36.348483
"Pasquotank-Newland V. F. D., Inc.",-76.3959390699999,36.4166741000001
Pasquotank-Nixonton,-76.26326822,36.2228000000001
"Patetown Volunteer Fire Department, Inc.",-77.9345,35.4561
"Patetown Volunteer Fire Department, Inc.",-77.90271417,35.48939219
Patterson Fire-Rescue Department Inc.,-81.56365399,35.9984018100001
Patterson Fire-Rescue Department Inc.,-81.6073,36.0626500000001
Peachland Fire District of Anson County,-80.26506397,34.99314235
"Peachtree Fire District, Inc.",-83.9440999999999,35.092
"Pearces Mill Volunteer Fire Department, Inc.",-78.9025317799999,34.9978219700001
Pekin Volunteer Fire Department and First Responders,-79.8704498,35.20548247
"Pelham Volunteer Fire Department of Caswell County, N. C.",-79.47433907,36.5026466100001
Pembroke Fire Dept.,-79.1945467099999,34.67924486
"Pembroke Rural Voluntary Fire Department, Inc.",-79.1956632,34.70356715
"Pender EMS and Fire, Inc",-77.6505084,34.41516017
"Pender EMS and Fire, Inc",-77.69682297,34.37914062
"Pender EMS and Fire, Inc",-77.75057426,34.33276786
"Pender EMS and Fire, Inc",-77.9825999999999,34.4402000000001
"Pender EMS and Fire, Inc",-77.7843999999999,34.3744
"Pender EMS and Fire, Inc",-78.04193345,34.3978345900001
Penderlea Fire Department,-78.04731842,34.6609494200001
Penderlea Fire Department,-77.96352682,34.6452397200001
Penderlea Fire Department,-78.1036658899999,34.59341354
"Pensacola Volunteer Fire Department, Inc.",-82.3054339999999,35.8510263200001
"Perrytown Fire Department, Incorporated",-76.8004536399999,36.13776576
"Phillips Crossroad Fire Department, Inc.",-77.45257825,35.0872739000001
"Pikeville-Pleasant Grove Volunteer Fire Department, Inc.",-77.99311842,35.49659882
"Pilot Fire Department and Community Center of Davidson County, Inc.",-80.13677469,35.8783782400001
"Pilot Fire Department, Inc",-78.26575289,35.8883869200001
"Pilot Knob Volunteer Fire Department, Incorporated",-80.4816456,36.3785922000001
"Pin Hook Volunteer Fire Department, Inc.",-77.77713563,34.7496278200001
"Pine Hill Fire Department, Inc.",-79.3862379999999,35.0546850000001
Pine Knoll Shores Fire Department,-76.82399079,34.69518549
Pine Level Volunteer Fire Department Inc.,-78.2449,35.5135000000001
"Pine Ridge Volunteer Fire Department, Incorporated",-80.7402176099999,36.5113776100001
Pine Terrace Volunteer Fire Dept.,-79.00930117,34.59921195
Pinebluff Fire Department,-79.47516,35.10146
"Pinecroft-Sedgefield Fire District, Inc.",-79.8614951599999,35.9929970700001
"Pinecroft-Sedgefield Fire District, Inc.",-79.8984,35.9640000000001
"Pinecroft-Sedgefield Fire District, Inc.",-79.9010858299999,36.0170611500001
"Pinecroft-Sedgefield Fire District, Inc.",-79.83068542,35.94365234
"Pinecroft-Sedgefield Fire District, Inc.",-79.9358498,35.9978085000001
Pinetops Fire Department,-77.63846052,35.7902716300001
"Pinetown Volunteer Firemen's Association, Inc.",-76.8575999999999,35.6025000000001
"Pinetown Volunteer Firemen's Association, Inc.",-76.7839,35.6780000000001
"Piney Creek Volunteer Fire Department, Incorporated",-81.3024799999999,36.5491280000001
"Piney Green Volunteer Fire Department, Inc.",-77.3207189999999,34.7340790000001
"Piney Grove Volunteer Fire Department, Inc., of Sampson County",-78.219596,35.138853
"Piney Grove Volunteer Fire Department, Inc., of Sampson County",-78.2408799999999,35.203466
Pink Hill Fire Department,-77.74392146,35.05271995
Pittsboro Volunteer Fire and Rescue Department Inc.,-79.1789785399999,35.7182221200001
Pittsboro Volunteer Fire and Rescue Department Inc.,-79.20617125,35.7699566900001
Pittsboro Volunteer Fire and Rescue Department Inc.,-79.1940999999999,35.6118000000001
"Plain View Volunteer Fire Department, Inc.",-78.55139464,35.24351599
"Pleasant Garden Fire Department, Inc DBA as Central Piedmont",-79.762593,35.9634290000001
"Pleasant Garden Fire Department, Inc DBA as Central Piedmont",-79.7122839099999,35.9126435200001
"Pleasant Garden Fire Department, Inc DBA as Central Piedmont",-79.7177712499999,35.84435218
Pleasant Grove Volunteer Fire & EMS Department,-77.87327125,35.11310439
"Pleasant Hill Volunteer Fire Department, Inc.",-80.89156245,36.25936261
Plymouth Fire Department,-76.7329624499999,35.86293477
Pocket Volunteer Fire Department,-79.27859366,35.5010678900001
Pocket Volunteer Fire Department,-79.2848,35.4474000000001
Polkton Fire Department,-80.2044999999999,35.0061572700001
"Polkville Volunteer Fire Department, Inc.",-81.6434866499999,35.4144858400001
"Polkville Volunteer Fire Department, Inc.",-81.73137207,35.4345049
"Pollocksville Volunteer Fire Department, Inc.",-77.2173999999999,35.00206
"Pond Mountain Volunteer Fire and Rescue, Inc.",-81.67140956,36.5319603500001
"Pond Mountain Volunteer Fire and Rescue, Inc.",-81.65054443,36.4892727700001
"Pond Mountain Volunteer Fire and Rescue, Inc.",-81.60731265,36.5496817100001
"Ponzer Volunteer Fire & Rescue, Inc.",-76.46775172,35.57523202
"Pooletown Volunteer Fire Department, Inc.",-80.2440712499999,35.58755638
"Pooletown Volunteer Fire Department, Inc.",-80.25767703,35.52488514
Potters Hill Volunteer Fire Department,-77.7109367899999,34.9703483600001
"Powellsville Volunteer Fire Department, Inc.",-76.932329,36.2252030000001
"Powellsville Volunteer Fire Department, Inc.",-77.028587,36.1945450000001
Price Town Volunteer Fire Department,-77.8937,35.1697
"Princeton Volunteer Fire Department, Incorporated",-78.1629,35.4692000000001
"Princeton Volunteer Fire Department, Incorporated",-78.143339,35.514014
"Princeville Volunteer Fire Department, Inc.",-77.5259414,35.89030439
Propst Cross Roads Volunteer Fire Department No. 5,-81.3752823899999,35.62421361
Prospect Hill Voluntary Fire Department,-79.21373799,36.2985661000001
"Prospect Volunteer Fire Department, Inc.",-79.2306609299999,34.7334374700001
"Providence Community Fire Department, Inc.",-78.65405364,36.2546832
"Providence Fire and Rescue, Inc.",-79.36978542,36.49952074
"Providence Fire and Rescue, Inc.",-79.4125,36.4577
"Pumpkin Center Volunteer Fire Department, Inc.",-77.3701502,34.79405595
"Pungo River Volunteer Fire Department, Inc.",-76.6284663,35.6828871500001
"Puppy Creek Fire Department, Inc.",-79.1180337,35.0259679700001
"Qualla Volunteer Fire & Rescue Department, Incorporated",-83.3244999999999,35.4351
"Qualla Volunteer Fire & Rescue Department, Incorporated",-83.292,35.3995
Queheel Fire Department,-79.34462875,34.7426529000001
Queheel Fire Department,-79.3798750999999,34.6565676800001
Raeford Fire Department,-79.2182999999999,34.9846933800001
"Raft Swamp Fire and Rescue Department, Inc.",-79.0833038499999,34.65334705
Raleigh Durham Airport Fire Department,-78.78723947,35.8808609800001
Raleigh Fire Department,-78.64385982,35.7776161800001
Raleigh Fire Department,-78.6479474499999,35.74831478
Raleigh Fire Department,-78.6319873699999,35.7794778100001
Raleigh Fire Department,-78.64836651,35.88249626
Raleigh Fire Department,-78.66181045,35.7883005900001
Raleigh Fire Department,-78.65576522,35.8090176600001
Raleigh Fire Department,-78.61281143,35.7925826100001
Raleigh Fire Department,-78.70869024,35.7861305600001
Raleigh Fire Department,-78.6433413999999,35.84125162
Raleigh Fire Department,-78.6130588899999,35.74173297
Raleigh Fire Department,-78.60053583,35.8196680400001
Raleigh Fire Department,-78.5625689999999,35.7675130000001
Raleigh Fire Department,-78.70173498,35.81581937
Raleigh Fire Department,-78.60796928,35.8667315800001
Raleigh Fire Department,-78.6731840099999,35.85260563
Raleigh Fire Department,-78.71169274,35.8596406500001
Raleigh Fire Department,-78.68085158,35.89406833
Raleigh Fire Department,-78.57097292,35.85631561
Raleigh Fire Department,-78.69275429,35.7559869400001
Raleigh Fire Department,-78.55611062,35.8109717400001
Raleigh Fire Department,-78.57066639,35.8977755400001
Raleigh Fire Department,-78.72694396,35.8968994900001
Raleigh Fire Department,-78.7967996199999,35.9016746500001
Raleigh Fire Department,-78.55882804,35.9401069
Raleigh Fire Department,-78.55468753,35.7323151300001
Raleigh Fire Department,-78.5415004399999,35.8413190300001
Raleigh Fire Department,-78.51023013,35.8822494
Raleigh Fire Department,-78.7513319999999,35.9190540000001
Ramseur Volunteer Fire Department,-79.64952146,35.73306547
Randleman Fire Department,-79.80488163,35.81734993
Randleman Fire Department,-79.87586967,35.84001377
"Ranger Volunteer Fire Department, Inc.",-84.1258,35.023
"Ranger Volunteer Fire Department, Inc.",-84.1443199999999,35.0388510000001
"Ranlo Volunteer Fire and Rescue, Inc.",-81.129012,35.2885870000001
Raynham-Mcdonald Volunteer Fire Dept.,-79.19451802,34.5746883400001
"Red Oak Community Rural Fire Dept., Inc.",-77.4444521299999,35.5686727400001
"Red Oak District Volunteer Fire Department, Inc.",-77.90281458,36.0346516000001
"Red Oak District Volunteer Fire Department, Inc.",-77.8540459499999,36.0080347200001
Red Springs Fire Department,-79.18215,34.817347
"Redwood Volunteer Fire Department, Inc.",-78.79254787,36.0260000000001
"Redwood Volunteer Fire Department, Inc.",-78.85488198,36.0568005100001
"Redwood Volunteer Fire Department, Inc.",-78.7787751,35.97635674
"Reeds Fire Department, Inc.",-80.3274,35.8501900000001
"Reelsboro Volunteer Fire-Rescue, Inc.",-76.9188061799999,35.1329142000001
"Reems Creek Valley Fire Department, Incorporated",-82.50929195,35.6944089200001
"Reems Creek Valley Fire Department, Incorporated",-82.53156523,35.64187194
Reidsville Fire Department,-79.6646742899999,36.3572747200001
Reidsville Fire Department,-79.65308198,36.3351518600001
Reidsville Fire Department,-79.69653219,36.33669258
Rennert Volunteer Fire Department,-79.07817125,34.81813083
"Reynolds Volunteer Fire Department, Incorporated",-82.4766344499999,35.55165544
"Rheasville Volunteer Fire Department, Inc.",-77.70361918,36.4093280600001
"Rheasville Volunteer Fire Department, Inc.",-77.78648542,36.3858531700001
"Rhems Volunteer Fire Department, Inc.",-77.1807750999999,35.07155269
"Rhems Volunteer Fire Department, Inc.",-77.15158775,35.0760965800001
"Rhodestown Volunteer Fire Department, Inc.",-77.516305,34.8165240000001
Rhodhiss Fire Department,-81.4320999999999,35.7670000000001
"Riceville Volunteer Fire Department, Incorporated",-82.47212029,35.6307681500001
"Rich Square Fire and Rescue, Inc.",-77.28767755,36.27358037
"Richfield-Misenheimer Fire Department, Incorporated",-80.26444595,35.4704446600001
"Richlands Volunteer Fire Department, Inc.",-77.54620729,34.9008088
"Ridgecrest Volunteer Fire Department, Inc.",-80.36255668,35.3194050500001
"Ridgeway Volunteer Rural Fire Association, Inc.",-78.23597166,36.43674242
Rimer Volunteer Fire Department and Medical Responders,-80.48171569,35.4761699000001
"Roanoke Island Volunteer Fire Department, Inc.",-75.6772,35.9161
"Roanoke Island Volunteer Fire Department, Inc.",-75.6405999999999,35.8429
Roanoke Rapids Fire Department,-77.6547528299999,36.4619490000001
Roanoke Rapids Fire Department,-77.6466015199999,36.42468418
"Roanoke-Wildwood Volunteer Fire Department, Incorporated",-77.90629079,36.5307232700001
"Roanoke-Wildwood Volunteer Fire Department, Incorporated",-77.85048047,36.52235689
"Roaring River Volunteer Fire Department, Inc.",-81.0208,36.2071
"Roaring River Volunteer Fire Department, Inc.",-81.0190980799999,36.15230396
Robbins Fire Department,-79.5882999999999,35.4344
Robersonville Fire Department,-77.25341073,35.82292196
"Robinson Volunteer Fire Department and Rescue, Inc.",-80.6575,35.2441000000001
"Rock Ridge Fire Department, Inc.",-78.0663506499999,35.7013970100001
"Rock Ridge Fire Department, Inc.",-78.12904262,35.6806292200001
"Rockfish Fire Department, Inc.",-79.065843,34.991722
Rockingham Fire Department,-79.77185324,34.9368583200001
Rockingham Fire Department,-79.74003515,34.9640093900001
Rockwell City Fire Department,-80.4102552699999,35.55215199
"Rockwell Rural Fire Department, Incorporated",-80.4178854199999,35.5534072900001
"Rockwell Rural Fire Department, Incorporated",-80.4179999999999,35.5205700000001
Rocky Mount Fire Department,-77.79095942,35.9383790000001
Rocky Mount Fire Department,-77.8049766199999,35.9358958600001
Rocky Mount Fire Department,-77.84835242,35.95246252
Rocky Mount Fire Department,-77.7870746899999,36.00452604
Rocky Mount Fire Department,-77.7539678099999,35.94685989
Rocky Mount Fire Department,-77.8152421,35.9657658200001
Rocky Mount Fire Department,-77.7707697399999,36.0479874700001
"Rocky Point Volunteer Fire Department, Inc.",-77.88235557,34.4431929
"Rocky Point Volunteer Fire Department, Inc.",-77.89420224,34.3875452
Rolesville Fire Department,-78.45722146,35.9224567300001
"Ronda Community Volunteer Fire Department, Inc.",-80.94131802,36.21863941
"Ronda Community Volunteer Fire Department, Inc.",-80.92980041,36.17521894
"Roper Fire Department, Inc.",-76.6222658899999,35.8749609000001
Rose Hill Fire & Rescue Dept.,-78.02857778,34.82453486
Roseboro Fire Department,-78.5194,34.9594000000001
"Roseland Volunteer Fire Department, Inc.",-78.8391999999999,34.2330000000001
"Rosewood Volunteer Fire Department, Inc.",-78.0747,35.4145
"Rosman Fire/Rescue, Inc.",-82.82285754,35.1449719
"Rowan-Iredell Voluntary Fire Department, Incorporated",-80.70940111,35.81110446
"Rowland Rural Fire Department, Inc.",-79.29001498,34.5398786900001
"Rowland Rural Fire Department, Inc.",-79.2939927099999,34.5380972200001
Roxboro Fire Department,-78.98522105,36.39421
Roxboro Fire Department,-78.9831249,36.3763505100001
Roxboro Fire Department,-78.96775726,36.4257953600001
"Roxobel Volunteer Fire Department, Inc.",-77.2444,36.2016
"Ruffin Volunteer Fire Department, Inc",-79.5452843099999,36.4470471500001
"Ruffin Volunteer Fire Department, Inc",-79.555369,36.5122253000001
Rural Hall Fire And Rescue,-80.29169924,36.2411020500001
Rutherfordton Fire Department,-81.96047895,35.3685612400001
Rutherfordton Fire Department,-81.989338,35.3144270000001
"Saddletree Volunteer Fire Department, Inc.",-79.0048,34.71266
"Salem Community Fire and Rescue Protection Association, Inc",-81.6999141699999,35.69577467
"Salem Community Fire and Rescue Protection Association, Inc",-81.632312,35.7040379200001
"Salem District Volunteer Fire Department, Inc.",-77.86227166,36.1136740000001
"Salemburg Volunteer Fire Dept., Inc.",-78.5017,35.0219000000001
Salisbury Fire Department,-80.4648999999999,35.6635000000001
Salisbury Fire Department,-80.50252875,35.6490912800001
Salisbury Fire Department,-80.48225324,35.6837605700001
Salisbury Fire Department,-80.52549154,35.69618217
Salisbury Fire Department,-80.529819,35.628156
"Saluda Volunteer Fire & Rescue, Inc.",-82.3505,35.2331
"Sand Hill Volunteer Fire Department, Inc.",-77.4684555699999,35.29839423
Sandy Bottom Volunteer Fire and Rescue Inc.,-77.70693202,35.2049101200001
"Sandy Mush Volunteer Fire Department, Inc.",-81.8457386599999,35.29350141
"Sandy Mush Volunteer Fire Department, Inc.",-81.84405033,35.26874243
"Sandy Ridge Fire and Rescue Department, Inc.",-80.58529464,34.8746310500001
Sanford Fire Department,-79.17932682,35.4878646000001
Sanford Fire Department,-79.15687854,35.45663396
Sanford Fire Department,-79.2196360299999,35.4813427400001
Sanford Fire Department,-79.15236,35.55931
"Sanoca Rural Fire District, Inc.",-77.77169312,35.66015487
Sarecta Fire Department,-77.85763603,34.9790033
"Saulston Volunteer Fire Department, Inc.",-77.8958,35.4389
"Saunook Volunteer Fire Department, Inc.",-83.0560287499999,35.4521
Savannah Volunteer Fire Department,-83.26473907,35.29533135
Savannah Volunteer Fire Department,-83.2816,35.2525000000001
Savannah Volunteer Fire Department,-83.263,35.3294500000001
"Sawmills Volunteer Fire & Rescue, Inc.",-81.4742854199999,35.82496172
"Scotch-Irish Fire Department, Incorporated",-80.62923907,35.81123051
Scotland Neck Fire Department,-77.4209999999999,36.1299700000001
Scotland Neck Fire Department,-77.502189,36.1698420000001
"Scranton Volunteer Fire Department, Inc.",-76.49,35.4646000000001
"Seaboard Volunteer Fire Department, Inc.",-77.4427184199999,36.4904277700001
"Seagrove Rural Volunteer Fire Department, Inc.",-79.77449656,35.5411
Selma Fire Department,-78.2816999999999,35.5365
"Semora Volunteer Fire Department, Inc.",-79.1495854199999,36.4987929000001
Seven Devils Fire Department,-81.7993999999999,36.1559
"Seven Lakes Fire, Rescue, and EMS",-79.57324291,35.27085256
"Seven Springs Community Volunteer Fire Department, Inc.",-77.852592,35.2231109000001
"Severn Volunteer Fire Department, Incorporated",-77.18207854,36.51666383
Shallotte Fire Department,-78.3810658899999,33.9743178000001
Shallotte Fire Department,-78.4263195299999,33.9869177900001
Shallotte Fire Department,-78.41431761,33.9615389000001
"Shallotte Point Volunteer Fire Department, Inc.",-78.3788249999999,33.925399
"Shanghai Volunteer Fire Department, Inc.",-81.608935,35.240935
"Shannon Volunteer Fire Department, Inc.",-79.1387283399999,34.8473855400001
"Sharp Point Volunteer Fire Department, Inc.",-77.5831819799999,35.71744355
"Sharpsburg Fire Prevention Association, Inc.",-77.82989312,35.8697325900001
Shawneehaw Volunteer Fire Department,-81.81073143,36.19250607
"Sheffield-Calahaln Volunteer Fire Department, Inc.",-80.67855708,35.9707654100001
Shelby Fire Department,-81.53055749,35.3024709600001
Shelby Fire Department,-81.56100729,35.28779633
Shelby Fire Department,-81.4883,35.2761
"Shepherds Cross-Roads Volunteer Fire Department, Inc.",-81.00957621,36.27189895
"Shepherds Fire-Rescue, Inc.",-80.82653143,35.6229100200001
"Shepherds Fire-Rescue, Inc.",-80.8991502,35.5960349000001
"Shepherds Fire-Rescue, Inc.",-80.80656093,35.75086939
"Shepherds Fire-Rescue, Inc.",-80.77696093,35.6970215800001
"Sherrills Ford - Terrell Fire & Rescue, INC.",-80.99104291,35.58407314
"Sherrills Ford - Terrell Fire & Rescue, INC.",-81.03582875,35.5740349100001
"Sherrills Ford - Terrell Fire & Rescue, INC.",-81.0158084,35.56719745
"Sherrills Ford - Terrell Fire & Rescue, INC.",-80.9838149999999,35.6363490000001
"Shiloh Community Fire Protection Association, Inc.",-79.86545749,36.4494237100001
"Shiloh-Danieltown-Oakland Volunteer Fire Department, Inc.",-81.9056922999999,35.2883474600001
"Shiloh-Danieltown-Oakland Volunteer Fire Department, Inc.",-81.9288999999999,35.21027924
"Shine Rural Volunteer Fire and EMS Association, Inc.",-77.7914241399999,35.4415973000001
"Shingle Hollow Volunteer Fire Department, Inc.",-82.0717,35.4739000000001
"Shoals Volunteer Fire District, Inc.",-80.49987895,36.3027265100001
Sidney Volunteer Fire Department Inc.,-76.60861761,35.3973486800001
Sidney Volunteer Fire Department Inc.,-76.6601146099999,35.4738077700001
Siler City Fire Department,-79.4646847499999,35.7252
"Silk Hope Volunteer Fire Department, Inc.",-79.36949079,35.7810000000001
"Silk Hope Volunteer Fire Department, Inc.",-79.4494999999999,35.8142
"Silver Lake Volunteer Fire Department, Inc.",-77.95159398,35.7956926200001
"Silver Valley Fire Department, Inc.",-80.09946245,35.72548225
"Silver Valley Fire Department, Inc.",-80.14820344,35.7156958200001
"Simpson Rural Fire Dept., Inc.",-77.27556128,35.57450436
Sims Community Rural Fire Department,-78.0531965599999,35.7588522400001
"Skull Camp Volunteer Fire Department, Incorporated",-80.82118583,36.4994
"Skull Camp Volunteer Fire Department, Incorporated",-80.8695,36.5294862100001
"Skull Camp Volunteer Fire Department, Incorporated",-80.7995999999999,36.462991
Sky Valley - Scaly Mountain Volunteer Fire and Rescue Department Incorporated,-83.30541962,35.0194006
Sky Valley - Scaly Mountain Volunteer Fire and Rescue Department Incorporated,-83.327987,34.99091
Skyland Fire and Rescue Corporation,-82.5239878099999,35.4844739500001
Skyland Fire and Rescue Corporation,-82.5739,35.4638
Skyland Fire and Rescue Corporation,-82.4792379,35.4872196600001
Skyland Fire and Rescue Corporation,-82.53042232,35.5157385200001
"Smith Chapel Volunteer Fire Department, Inc.",-78.1548999999999,35.2067000000001
"Smith Grove Volunteer Fire Department, Inc.",-80.48273067,35.9846781300001
Smithfield Fire Department,-78.3447459499999,35.50958253
Smithfield Fire Department,-78.3618999999999,35.5263200000001
Smiths Volunteer Fire Department,-79.2909727699999,34.81034585
Smyrna Township Volunteer Fire Department,-79.02963026,34.5415790600001
"Snow Camp Volunteer Fire Department, Inc.",-79.4279,35.8833000000001
"Snow Camp Volunteer Fire Department, Inc.",-79.49609271,35.91224794
"Snow Camp Volunteer Fire Department, Inc.",-79.50584636,35.85712174
"Snow Camp Volunteer Fire Department, Inc.",-79.43315172,35.9239826200001
"Snow Hill Rural Fire Department, Incorporated",-77.65684879,35.4413579600001
"Soul City Volunteer Rural Fire Association, Inc.",-78.2660965599999,36.4154431700001
"South Antioch Volunteer Fire Department, Inc.",-79.205482,34.8801500000001
"South Camden Fire Department, Inc.",-76.1797,36.3349000000001
"South Camden Fire Department, Inc.",-76.06377171,36.2732300600001
"South Davidson Fire Department, Inc.",-80.09787854,35.5706691
South Edgecombe Rural Fire Department,-77.5855,35.8164800000001
South Edgecombe Rural Fire Department,-77.63884408,35.7904261100001
"South Iredell Volunteer Fire Department, Inc.",-80.77456741,35.56776182
"South Lexington Volunteer Fire Department, Inc.",-80.2361999999999,35.7467
"South Mills Volunteer Fire Department, Inc.",-76.333516,36.4714900000001
"South Mills Volunteer Fire Department, Inc.",-76.331419,36.445476
"South Mountains Fire Rescue, Inc.",-81.56297166,35.5829778400001
"South River-Merrimon Fire & Ems, Inc.",-76.5999199999999,34.9601700000001
"South Salisbury Fire Department, Incorporated",-80.48956781,35.6191569900001
"South Side Volunteer Fire Department, Incorporated",-80.1958,35.3096
"South Side Volunteer Fire Department, Incorporated",-80.1774643699999,35.32039502
South Stokes Volunteer Fire Department,-80.2208957399999,36.3498135900001
South Stokes Volunteer Fire Department,-80.2269716599999,36.28572704
"South Surry Volunteer Fire Dept., Inc.",-80.6731,36.3102000000001
"South Surry Volunteer Fire Dept., Inc.",-80.6285999999999,36.3454
"South Surry Volunteer Fire Dept., Inc.",-80.7189999999999,36.3225200000001
"South Toe Volunteer Fire and Rescue, Incorporated",-82.1897539999999,35.841126
"South Toe Volunteer Fire and Rescue, Incorporated",-82.183601,35.7696570000001
"Southeast Pamlico Volunteer Fire Department and EMS, Inc.",-76.6892999999999,35.0479
"Southeast Pamlico Volunteer Fire Department and EMS, Inc.",-76.6201981899999,35.0710298600001
"Southeast Volunteer Fire Department, Inc.",-79.6786249,35.94085461
Southern Pines Fire & Rescue Department,-79.3965716599999,35.17814738
Southern Pines Fire & Rescue Department,-79.4028,35.2366000000001
"Southern Shores Volunteer Fire Department, Inc.",-75.7341022699999,36.09759597
"Southmont Fire Department, Incorporated",-80.26362834,35.6594728600001
